iter	Passed	Remaining
5027	131822	130354
5028	131849	130329
5029	131872	130299
5030	131894	130268
5031	131919	130241
5032	131942	130212
5033	131964	130182
5034	131990	130155
5035	132022	130134
5036	132049	130109
5037	132077	130084
5038	132104	130059
5039	132130	130033
5040	132158	130008
5041	132186	129984
5042	132211	129957
5043	132235	129928
5044	132260	129901
5045	132290	129878
5046	132319	129854
5047	132346	129829
5048	132371	129802
5049	132394	129773
5050	132419	129745
5051	132445	129719
5052	132472	129693
5053	132499	129668
5054	132523	129639
5055	132553	129616
5056	132577	129588
5057	132603	129562
5058	132630	129536
5059	132653	129507
5060	132678	129480
5061	132701	129451
5062	132727	129424
5063	132757	129402
5064	132788	129380
5065	132816	129356
5066	132841	129328
5067	132867	129302
5068	132895	129277
5069	132919	129249
5070	132947	129224
5071	132970	129195
5072	132998	129170
5073	133029	129149
5074	133055	129123
5075	133081	129096
5076	133108	129071
5077	133135	129045
5078	133161	129019
5079	133184	128989
5080	133207	128960
5081	133237	128937
5082	133261	128909
5083	133289	128885
5084	133314	128858
5085	133344	128835
5086	133370	128808
5087	133394	128779
5088	133422	128756
5089	133456	128737
5090	133483	128711
5091	133508	128684
5092	133533	128656
5093	133558	128629
5094	133582	128601
5095	133610	128576
5096	133634	128547
5097	133661	128522
5098	133689	128498
5099	133711	128468
5100	133736	128440
5101	133763	128415
5102	133795	128394
5103	133827	128373
5104	133854	128348
5105	133879	128321
5106	133911	128299
5107	133933	128269
5108	133958	128242
5109	133983	128215
5110	134007	128186
5111	134033	128160
5112	134058	128133
5113	134084	128106
5114	134108	128078
5115	134132	128049
5116	134158	128022
5117	134184	127996
5118	134209	127969
5119	134236	127944
5120	134264	127919
5121	134294	127896
5122	134319	127869
5123	134351	127849
5124	134379	127824
5125	134403	127796
5126	134427	127768
5127	134451	127739
5128	134478	127713
5129	134508	127691
5130	134532	127663
5131	134558	127636
5132	134589	127614
5133	134615	127588
5134	134646	127566
5135	134673	127541
5136	134700	127515
5137	134725	127488
5138	134752	127462
5139	134780	127437
5140	134809	127414
5141	134836	127389
5142	134858	127359
5143	134884	127332
5144	134909	127305
5145	134933	127276
5146	134960	127251
5147	134987	127226
5148	135012	127198
5149	135036	127170
5150	135063	127144
5151	135091	127120
5152	135119	127095
5153	135144	127068
5154	135168	127040
5155	135196	127015
5156	135220	126987
5157	135253	126967
5158	135279	126941
5159	135308	126917
5160	135339	126895
5161	135367	126870
5162	135392	126843
5163	135417	126815
5164	135440	126786
5165	135462	126756
5166	135487	126729
5167	135510	126700
5168	135545	126681
5169	135571	126655
5170	135597	126629
5171	135621	126601
5172	135645	126572
5173	135669	126544
5174	135692	126515
5175	135719	126489
5176	135742	126460
5177	135773	126438
5178	135801	126414
5179	135830	126390
5180	135853	126361
5181	135880	126335
5182	135906	126309
5183	135935	126286
5184	135962	126260
5185	135987	126233
5186	136012	126205
5187	136035	126175
5188	136059	126148
5189	136087	126123
5190	136112	126096
5191	136137	126068
5192	136161	126040
5193	136191	126017
5194	136220	125994
5195	136249	125970
5196	136279	125947
5197	136308	125924
5198	136338	125900
5199	136371	125881
5200	136396	125854
5201	136429	125833
5202	136456	125808
5203	136481	125781
5204	136506	125754
5205	136532	125726
5206	136557	125700
5207	136585	125675
5208	136612	125649
5209	136638	125623
5210	136660	125593
5211	136684	125565
5212	136711	125539
5213	136734	125510
5214	136757	125481
5215	136784	125455
5216	136814	125432
5217	136853	125418
5218	136878	125391
5219	136901	125362
5220	136931	125339
5221	136958	125313
5222	136984	125287
5223	137008	125258
5224	137033	125231
5225	137055	125201
5226	137082	125175
5227	137106	125147
5228	137132	125121
5229	137156	125092
5230	137181	125065
5231	137205	125037
5232	137231	125010
5233	137253	124980
5234	137280	124955
5235	137307	124929
5236	137337	124907
5237	137364	124881
5238	137392	124856
5239	137418	124830
5240	137443	124803
5241	137471	124778
5242	137498	124753
5243	137527	124729
5244	137554	124703
5245	137582	124679
5246	137611	124655
5247	137638	124630
5248	137667	124606
5249	137692	124579
5250	137716	124550
5251	137744	124526
5252	137768	124497
5253	137799	124475
5254	137828	124452
5255	137859	124430
5256	137884	124403
5257	137908	124374
5258	137935	124348
5259	137960	124322
5260	137985	124294
5261	138010	124267
5262	138034	124238
5263	138058	124210
5264	138083	124183
5265	138108	124156
5266	138134	124129
5267	138159	124102
5268	138183	124074
5269	138212	124050
5270	138238	124023
5271	138265	123998
5272	138291	123971
5273	138316	123944
5274	138340	123916
5275	138367	123890
5276	138390	123862
5277	138412	123831
5278	138438	123805
5279	138463	123777
5280	138486	123748
5281	138509	123719
5282	138532	123690
5283	138559	123665
5284	138587	123640
5285	138609	123610
5286	138633	123582
5287	138661	123557
5288	138684	123528
5289	138711	123503
5290	138738	123477
5291	138765	123451
5292	138787	123422
5293	138815	123397
5294	138845	123374
5295	138875	123351
5296	138899	123323
5297	138929	123300
5298	138958	123276
5299	138985	123250
5300	139008	123222
5301	139031	123193
5302	139058	123167
5303	139084	123140
5304	139107	123112
5305	139135	123087
5306	139161	123060
5307	139190	123037
5308	139214	123009
5309	139239	122981
5310	139267	122957
5311	139293	122930
5312	139319	122904
5313	139345	122877
5314	139373	122853
5315	139399	122826
5316	139423	122798
5317	139444	122768
5318	139472	122743
5319	139499	122717
5320	139521	122687
5321	139546	122660
5322	139572	122633
5323	139595	122604
5324	139620	122577
5325	139651	122555
5326	139675	122527
5327	139697	122497
5328	139720	122468
5329	139747	122442
5330	139773	122416
5331	139800	122390
5332	139826	122364
5333	139855	122340
5334	139884	122316
5335	139913	122293
5336	139938	122265
5337	139968	122242
5338	139996	122218
5339	140021	122191
5340	140049	122166
5341	140078	122142
5342	140102	122114
5343	140124	122084
5344	140147	122055
5345	140175	122030
5346	140198	122002
5347	140220	121971
5348	140251	121949
5349	140279	121925
5350	140304	121897
5351	140328	121869
5352	140358	121846
5353	140387	121822
5354	140415	121798
5355	140439	121770
5356	140461	121740
5357	140487	121713
5358	140513	121687
5359	140536	121658
5360	140561	121631
5361	140588	121605
5362	140616	121581
5363	140642	121554
5364	140665	121525
5365	140690	121498
5366	140717	121472
5367	140740	121443
5368	140764	121415
5369	140788	121387
5370	140812	121359
5371	140836	121331
5372	140864	121306
5373	140895	121284
5374	140920	121257
5375	140944	121229
5376	140975	121206
5377	141006	121184
5378	141029	121156
5379	141057	121131
5380	141081	121102
5381	141107	121076
5382	141133	121050
5383	141156	121021
5384	141180	120993
5385	141207	120967
5386	141235	120942
5387	141257	120912
5388	141287	120890
5389	141314	120864
5390	141337	120835
5391	141362	120808
5392	141387	120780
5393	141414	120755
5394	141438	120727
5395	141468	120704
5396	141495	120679
5397	141527	120657
5398	141550	120628
5399	141572	120599
5400	141599	120573
5401	141628	120549
5402	141653	120521
5403	141679	120495
5404	141707	120470
5405	141731	120443
5406	141756	120415
5407	141781	120388
5408	141808	120362
5409	141835	120337
5410	141861	120310
5411	141886	120284
5412	141914	120258
5413	141938	120231
5414	141963	120204
5415	141988	120176
5416	142013	120148
5417	142036	120120
5418	142060	120092
5419	142088	120067
5420	142114	120041
5421	142150	120022
5422	142172	119993
5423	142197	119965
5424	142225	119941
5425	142256	119918
5426	142287	119896
5427	142315	119872
5428	142343	119847
5429	142370	119821
5430	142395	119794
5431	142421	119768
5432	142458	119750
5433	142482	119723
5434	142508	119696
5435	142532	119668
5436	142560	119643
5437	142586	119617
5438	142614	119592
5439	142644	119570
5440	142672	119544
5441	142699	119519
5442	142727	119494
5443	142761	119475
5444	142787	119448
5445	142814	119423
5446	142839	119396
5447	142863	119367
5448	142893	119344
5449	142921	119319
5450	142953	119298
5451	142987	119278
5452	143012	119251
5453	143038	119224
5454	143060	119194
5455	143082	119165
5456	143105	119136
5457	143131	119110
5458	143156	119082
5459	143186	119059
5460	143214	119035
5461	143238	119007
5462	143264	118980
5463	143292	118955
5464	143316	118927
5465	143345	118904
5466	143368	118874
5467	143391	118845
5468	143416	118819
5469	143444	118794
5470	143477	118773
5471	143507	118750
5472	143537	118727
5473	143562	118699
5474	143586	118671
5475	143614	118647
5476	143641	118621
5477	143664	118592
5478	143688	118564
5479	143710	118535
5480	143736	118508
5481	143763	118482
5482	143786	118454
5483	143809	118425
5484	143839	118402
5485	143865	118375
5486	143889	118347
5487	143916	118321
5488	143946	118299
5489	143971	118271
5490	144001	118248
5491	144027	118221
5492	144052	118194
5493	144075	118166
5494	144098	118137
5495	144122	118109
5496	144149	118083
5497	144174	118056
5498	144199	118028
5499	144221	117999
5500	144246	117972
5501	144269	117943
5502	144292	117914
5503	144319	117888
5504	144345	117862
5505	144368	117833
5506	144396	117809
5507	144424	117784
5508	144453	117760
5509	144477	117732
5510	144499	117702
5511	144523	117674
5512	144550	117648
5513	144574	117620
5514	144596	117591
5515	144619	117561
5516	144644	117535
5517	144672	117510
5518	144695	117481
5519	144717	117451
5520	144742	117424
5521	144767	117397
5522	144788	117367
5523	144814	117340
5524	144841	117314
5525	144866	117287
5526	144893	117262
5527	144918	117235
5528	144952	117215
5529	144975	117186
5530	144999	117158
5531	145021	117128
5532	145045	117100
5533	145070	117073
5534	145092	117044
5535	145122	117020
5536	145148	116994
5537	145172	116966
5538	145194	116937
5539	145217	116908
5540	145245	116882
5541	145272	116857
5542	145297	116830
5543	145324	116804
5544	145348	116777
5545	145375	116751
5546	145402	116725
5547	145433	116703
5548	145465	116681
5549	145491	116655
5550	145517	116628
5551	145539	116599
5552	145561	116569
5553	145587	116543
5554	145619	116522
5555	145651	116500
5556	145679	116475
5557	145707	116450
5558	145731	116422
5559	145758	116396
5560	145786	116372
5561	145810	116343
5562	145833	116315
5563	145857	116287
5564	145884	116261
5565	145910	116235
5566	145943	116214
5567	145969	116188
5568	145997	116163
5569	146020	116134
5570	146045	116107
5571	146070	116080
5572	146096	116054
5573	146120	116025
5574	146145	115998
5575	146169	115971
5576	146195	115944
5577	146217	115914
5578	146244	115889
5579	146272	115864
5580	146298	115838
5581	146322	115810
5582	146346	115782
5583	146374	115757
5584	146401	115732
5585	146431	115708
5586	146458	115683
5587	146485	115657
5588	146511	115630
5589	146536	115603
5590	146559	115575
5591	146581	115545
5592	146606	115518
5593	146630	115490
5594	146653	115461
5595	146678	115434
5596	146705	115409
5597	146732	115383
5598	146761	115359
5599	146790	115335
5600	146818	115310
5601	146846	115285
5602	146869	115256
5603	146899	115233
5604	146926	115208
5605	146949	115179
5606	146974	115152
5607	147003	115128
5608	147032	115103
5609	147057	115076
5610	147088	115054
5611	147116	115029
5612	147141	115002
5613	147163	114973
5614	147185	114943
5615	147213	114918
5616	147239	114892
5617	147263	114864
5618	147293	114841
5619	147318	114813
5620	147347	114789
5621	147372	114762
5622	147396	114734
5623	147425	114710
5624	147449	114683
5625	147475	114656
5626	147500	114629
5627	147528	114604
5628	147554	114578
5629	147580	114551
5630	147603	114523
5631	147627	114495
5632	147649	114465
5633	147672	114436
5634	147696	114408
5635	147723	114383
5636	147745	114354
5637	147784	114337
5638	147817	114316
5639	147844	114291
5640	147873	114267
5641	147901	114241
5642	147932	114219
5643	147956	114191
5644	147981	114164
5645	148008	114139
5646	148032	114110
5647	148056	114082
5648	148079	114054
5649	148102	114025
5650	148128	113999
5651	148150	113970
5652	148177	113944
5653	148201	113916
5654	148226	113888
5655	148250	113861
5656	148275	113833
5657	148298	113805
5658	148325	113779
5659	148351	113753
5660	148382	113731
5661	148410	113706
5662	148440	113683
5663	148465	113655
5664	148491	113629
5665	148518	113603
5666	148546	113578
5667	148569	113550
5668	148595	113523
5669	148624	113499
5670	148649	113473
5671	148672	113443
5672	148697	113416
5673	148724	113391
5674	148752	113366
5675	148778	113340
5676	148807	113315
5677	148835	113291
5678	148858	113262
5679	148886	113237
5680	148913	113211
5681	148946	113190
5682	148971	113163
5683	148999	113138
5684	149029	113115
5685	149056	113090
5686	149080	113061
5687	149102	113032
5688	149136	113012
5689	149166	112988
5690	149188	112959
5691	149211	112931
5692	149237	112904
5693	149260	112876
5694	149283	112847
5695	149311	112822
5696	149341	112799
5697	149365	112770
5698	149393	112746
5699	149418	112719
5700	149446	112694
5701	149471	112667
5702	149496	112639
5703	149520	112612
5704	149550	112588
5705	149575	112561
5706	149607	112539
5707	149634	112513
5708	149663	112489
5709	149687	112462
5710	149713	112435
5711	149738	112408
5712	149766	112383
5713	149789	112355
5714	149813	112327
5715	149837	112299
5716	149864	112273
5717	149892	112248
5718	149916	112221
5719	149952	112202
5720	149981	112178
5721	150008	112152
5722	150031	112123
5723	150057	112097
5724	150079	112068
5725	150101	112038
5726	150124	112010
5727	150148	111982
5728	150174	111955
5729	150200	111929
5730	150223	111901
5731	150250	111875
5732	150276	111848
5733	150299	111820
5734	150323	111792
5735	150346	111764
5736	150374	111738
5737	150410	111719
5738	150437	111694
5739	150465	111669
5740	150492	111643
5741	150517	111616
5742	150541	111588
5743	150574	111568
5744	150603	111543
5745	150626	111515
5746	150649	111486
5747	150676	111460
5748	150701	111433
5749	150725	111405
5750	150750	111378
5751	150776	111352
5752	150804	111327
5753	150829	111300
5754	150853	111272
5755	150879	111246
5756	150903	111218
5757	150933	111194
5758	150966	111173
5759	150993	111148
5760	151018	111121
5761	151041	111092
5762	151066	111065
5763	151093	111039
5764	151122	111015
5765	151147	110988
5766	151180	110967
5767	151206	110940
5768	151230	110912
5769	151255	110885
5770	151280	110858
5771	151307	110832
5772	151337	110809
5773	151366	110785
5774	151396	110761
5775	151425	110737
5776	151453	110712
5777	151482	110688
5778	151509	110662
5779	151534	110635
5780	151559	110608
5781	151585	110582
5782	151613	110557
5783	151639	110531
5784	151664	110503
5785	151693	110479
5786	151720	110453
5787	151743	110425
5788	151766	110397
5789	151792	110370
5790	151820	110345
5791	151844	110318
5792	151876	110295
5793	151907	110273
5794	151933	110246
5795	151959	110220
5796	151985	110194
5797	152013	110169
5798	152039	110142
5799	152062	110113
5800	152086	110086
5801	152116	110063
5802	152140	110035
5803	152165	110008
5804	152192	109982
5805	152217	109955
5806	152241	109927
5807	152268	109902
5808	152295	109876
5809	152320	109848
5810	152343	109820
5811	152367	109793
5812	152397	109769
5813	152423	109742
5814	152452	109718
5815	152478	109692
5816	152504	109665
5817	152531	109640
5818	152556	109613
5819	152581	109586
5820	152609	109561
5821	152633	109533
5822	152655	109504
5823	152682	109478
5824	152707	109451
5825	152734	109425
5826	152758	109397
5827	152790	109375
5828	152818	109351
5829	152844	109324
5830	152871	109299
5831	152897	109272
5832	152926	109248
5833	152955	109224
5834	152989	109203
5835	153019	109179
5836	153042	109151
5837	153070	109126
5838	153097	109101
5839	153124	109075
5840	153150	109048
5841	153172	109019
5842	153192	108988
5843	153216	108960
5844	153239	108932
5845	153264	108905
5846	153292	108880
5847	153321	108856
5848	153347	108830
5849	153373	108803
5850	153399	108776
5851	153428	108752
5852	153458	108729
5853	153489	108706
5854	153515	108680
5855	153539	108652
5856	153562	108623
5857	153586	108595
5858	153613	108570
5859	153640	108544
5860	153665	108517
5861	153688	108489
5862	153710	108460
5863	153735	108432
5864	153761	108406
5865	153790	108382
5866	153816	108355
5867	153844	108330
5868	153871	108305
5869	153894	108276
5870	153927	108255
5871	153956	108231
5872	153985	108206
5873	154016	108183
5874	154041	108156
5875	154066	108129
5876	154089	108101
5877	154116	108075
5878	154143	108049
5879	154174	108027
5880	154198	107999
5881	154224	107973
5882	154251	107947
5883	154280	107922
5884	154303	107894
5885	154331	107869
5886	154362	107846
5887	154385	107818
5888	154413	107793
5889	154443	107769
5890	154472	107745
5891	154501	107721
5892	154527	107694
5893	154551	107667
5894	154578	107641
5895	154606	107616
5896	154633	107590
5897	154660	107564
5898	154686	107538
5899	154715	107514
5900	154741	107487
5901	154766	107461
5902	154789	107432
5903	154817	107406
5904	154841	107379
5905	154867	107352
5906	154894	107327
5907	154921	107301
5908	154948	107276
5909	154976	107251
5910	155000	107223
5911	155028	107198
5912	155059	107175
5913	155087	107150
5914	155111	107122
5915	155138	107096
5916	155166	107071
5917	155191	107045
5918	155216	107017
5919	155239	106989
5920	155264	106962
5921	155291	106936
5922	155315	106908
5923	155338	106880
5924	155364	106854
5925	155388	106826
5926	155411	106798
5927	155440	106773
5928	155471	106750
5929	155502	106727
5930	155527	106700
5931	155549	106671
5932	155575	106644
5933	155601	106619
5934	155624	106590
5935	155649	106563
5936	155676	106537
5937	155702	106510
5938	155726	106483
5939	155751	106456
5940	155779	106431
5941	155803	106403
5942	155827	106376
5943	155852	106348
5944	155878	106322
5945	155905	106296
5946	155930	106269
5947	155956	106243
5948	155980	106215
5949	156006	106189
5950	156031	106162
5951	156054	106133
5952	156081	106108
5953	156104	106079
5954	156125	106050
5955	156147	106020
5956	156171	105993
5957	156196	105966
5958	156219	105937
5959	156244	105910
5960	156269	105883
5961	156294	105856
5962	156318	105829
5963	156347	105804
5964	156371	105776
5965	156396	105750
5966	156422	105723
5967	156450	105698
5968	156478	105673
5969	156507	105648
5970	156530	105620
5971	156553	105592
5972	156576	105563
5973	156601	105536
5974	156627	105510
5975	156653	105484
5976	156682	105459
5977	156711	105435
5978	156750	105417
5979	156771	105388
5980	156798	105362
5981	156827	105337
5982	156855	105313
5983	156880	105286
5984	156906	105259
5985	156935	105235
5986	156962	105209
5987	156993	105186
5988	157020	105160
5989	157044	105133
5990	157067	105105
5991	157101	105084
5992	157126	105057
5993	157153	105031
5994	157188	105010
5995	157213	104983
5996	157236	104955
5997	157261	104928
5998	157295	104907
5999	157321	104881
6000	157349	104855
6001	157375	104829
6002	157400	104802
6003	157428	104777
6004	157455	104752
6005	157482	104725
6006	157509	104700
6007	157533	104672
6008	157557	104644
6009	157589	104622
6010	157615	104596
6011	157641	104569
6012	157664	104541
6013	157688	104513
6014	157715	104488
6015	157741	104461
6016	157765	104434
6017	157792	104408
6018	157818	104381
6019	157846	104357
6020	157870	104329
6021	157896	104303
6022	157923	104276
6023	157949	104250
6024	157973	104223
6025	157997	104195
6026	158026	104171
6027	158057	104147
6028	158080	104120
6029	158109	104095
6030	158137	104070
6031	158168	104047
6032	158198	104023
6033	158227	103998
6034	158254	103973
6035	158280	103946
6036	158304	103919
6037	158329	103892
6038	158354	103865
6039	158378	103837
6040	158404	103810
6041	158429	103784
6042	158459	103760
6043	158484	103733
6044	158510	103707
6045	158540	103683
6046	158564	103655
6047	158586	103626
6048	158609	103598
6049	158632	103569
6050	158656	103542
6051	158681	103515
6052	158705	103487
6053	158735	103464
6054	158763	103439
6055	158786	103410
6056	158809	103382
6057	158833	103354
6058	158861	103329
6059	158885	103301
6060	158909	103274
6061	158937	103249
6062	158962	103222
6063	158998	103201
6064	159022	103174
6065	159048	103148
6066	159073	103121
6067	159098	103094
6068	159130	103071
6069	159161	103048
6070	159185	103020
6071	159207	102991
6072	159230	102963
6073	159258	102938
6074	159282	102910
6075	159306	102883
6076	159331	102856
6077	159358	102830
6078	159389	102807
6079	159413	102779
6080	159439	102753
6081	159471	102730
6082	159500	102706
6083	159527	102680
6084	159553	102654
6085	159576	102626
6086	159599	102597
6087	159624	102570
6088	159650	102544
6089	159675	102517
6090	159704	102493
6091	159730	102466
6092	159757	102440
6093	159783	102414
6094	159807	102386
6095	159836	102362
6096	159863	102336
6097	159888	102309
6098	159912	102281
6099	159937	102255
6100	159967	102231
6101	159993	102204
6102	160020	102179
6103	160043	102150
6104	160070	102125
6105	160096	102098
6106	160122	102072
6107	160147	102045
6108	160174	102019
6109	160197	101991
6110	160225	101966
6111	160249	101938
6112	160275	101912
6113	160301	101886
6114	160332	101862
6115	160357	101836
6116	160384	101810
6117	160412	101785
6118	160439	101759
6119	160469	101735
6120	160496	101709
6121	160520	101682
6122	160543	101653
6123	160567	101626
6124	160591	101598
6125	160616	101571
6126	160640	101543
6127	160666	101517
6128	160693	101491
6129	160716	101463
6130	160741	101437
6131	160767	101410
6132	160793	101383
6133	160816	101355
6134	160837	101326
6135	160859	101297
6136	160886	101271
6137	160910	101243
6138	160934	101216
6139	160961	101190
6140	160987	101164
6141	161014	101138
6142	161043	101114
6143	161073	101090
6144	161106	101068
6145	161128	101039
6146	161153	101012
6147	161179	100986
6148	161207	100961
6149	161232	100933
6150	161262	100910
6151	161294	100887
6152	161321	100861
6153	161350	100837
6154	161376	100811
6155	161402	100784
6156	161427	100758
6157	161455	100732
6158	161486	100709
6159	161515	100685
6160	161539	100657
6161	161561	100628
6162	161586	100601
6163	161611	100574
6164	161635	100546
6165	161663	100522
6166	161690	100496
6167	161715	100469
6168	161743	100444
6169	161772	100419
6170	161800	100394
6171	161829	100369
6172	161858	100345
6173	161881	100317
6174	161904	100289
6175	161930	100262
6176	161956	100236
6177	161987	100212
6178	162016	100188
6179	162046	100164
6180	162080	100143
6181	162107	100117
6182	162131	100089
6183	162154	100061
6184	162178	100034
6185	162204	100007
6186	162229	99980
6187	162254	99953
6188	162281	99928
6189	162306	99900
6190	162331	99874
6191	162355	99846
6192	162383	99821
6193	162409	99794
6194	162437	99769
6195	162461	99742
6196	162491	99718
6197	162522	99694
6198	162551	99670
6199	162584	99648
6200	162611	99622
6201	162639	99597
6202	162660	99568
6203	162686	99541
6204	162712	99515
6205	162735	99487
6206	162759	99459
6207	162783	99432
6208	162808	99405
6209	162839	99381
6210	162864	99354
6211	162887	99326
6212	162914	99301
6213	162939	99274
6214	162972	99251
6215	163000	99226
6216	163026	99200
6217	163056	99176
6218	163087	99153
6219	163117	99129
6220	163145	99103
6221	163170	99076
6222	163197	99051
6223	163223	99025
6224	163252	99000
6225	163280	98975
6226	163306	98949
6227	163339	98927
6228	163366	98900
6229	163393	98875
6230	163423	98851
6231	163446	98823
6232	163469	98794
6233	163492	98766
6234	163517	98740
6235	163541	98712
6236	163567	98685
6237	163592	98659
6238	163618	98632
6239	163644	98606
6240	163669	98579
6241	163690	98550
6242	163713	98521
6243	163739	98495
6244	163763	98467
6245	163789	98441
6246	163816	98415
6247	163843	98390
6248	163872	98365
6249	163895	98337
6250	163927	98314
6251	163954	98289
6252	163981	98263
6253	164009	98237
6254	164034	98210
6255	164059	98183
6256	164084	98156
6257	164107	98128
6258	164132	98102
6259	164161	98077
6260	164188	98051
6261	164219	98028
6262	164245	98001
6263	164270	97974
6264	164297	97949
6265	164321	97921
6266	164348	97895
6267	164372	97868
6268	164397	97841
6269	164420	97813
6270	164448	97788
6271	164477	97763
6272	164502	97736
6273	164535	97714
6274	164561	97687
6275	164585	97660
6276	164611	97633
6277	164634	97605
6278	164658	97578
6279	164686	97553
6280	164712	97527
6281	164745	97504
6282	164771	97478
6283	164797	97451
6284	164819	97423
6285	164845	97396
6286	164874	97372
6287	164900	97345
6288	164922	97317
6289	164958	97296
6290	164985	97270
6291	165008	97242
6292	165036	97217
6293	165063	97191
6294	165088	97164
6295	165114	97138
6296	165138	97111
6297	165165	97085
6298	165189	97057
6299	165212	97029
6300	165239	97003
6301	165265	96977
6302	165290	96950
6303	165313	96922
6304	165338	96895
6305	165364	96868
6306	165388	96841
6307	165411	96813
6308	165439	96788
6309	165464	96761
6310	165491	96735
6311	165514	96707
6312	165542	96682
6313	165571	96657
6314	165597	96631
6315	165620	96603
6316	165642	96574
6317	165671	96550
6318	165696	96522
6319	165719	96494
6320	165744	96468
6321	165778	96446
6322	165805	96420
6323	165829	96393
6324	165853	96365
6325	165877	96338
6326	165907	96313
6327	165930	96285
6328	165956	96259
6329	165983	96233
6330	166009	96207
6331	166031	96178
6332	166058	96152
6333	166086	96127
6334	166111	96100
6335	166133	96072
6336	166156	96043
6337	166179	96016
6338	166202	95988
6339	166235	95965
6340	166259	95937
6341	166285	95911
6342	166314	95886
6343	166338	95859
6344	166364	95833
6345	166388	95805
6346	166413	95778
6347	166437	95751
6348	166463	95724
6349	166493	95700
6350	166519	95674
6351	166548	95650
6352	166577	95625
6353	166605	95600
6354	166629	95572
6355	166656	95546
6356	166679	95518
6357	166704	95492
6358	166731	95466
6359	166760	95441
6360	166783	95413
6361	166809	95387
6362	166834	95360
6363	166860	95333
6364	166887	95307
6365	166916	95283
6366	166940	95255
6367	166968	95230
6368	166992	95203
6369	167020	95177
6370	167046	95151
6371	167078	95128
6372	167106	95103
6373	167131	95076
6374	167155	95049
6375	167181	95022
6376	167209	94997
6377	167236	94971
6378	167260	94944
6379	167284	94916
6380	167313	94892
6381	167336	94864
6382	167361	94837
6383	167385	94810
6384	167414	94785
6385	167447	94762
6386	167471	94735
6387	167503	94712
6388	167529	94686
6389	167552	94658
6390	167580	94632
6391	167604	94605
6392	167632	94579
6393	167657	94552
6394	167678	94524
6395	167698	94494
6396	167722	94466
6397	167747	94439
6398	167774	94414
6399	167801	94388
6400	167825	94360
6401	167854	94336
6402	167879	94309
6403	167905	94282
6404	167928	94255
6405	167963	94233
6406	167988	94206
6407	168012	94179
6408	168046	94157
6409	168074	94132
6410	168099	94105
6411	168123	94077
6412	168151	94052
6413	168174	94024
6414	168198	93997
6415	168219	93968
6416	168244	93941
6417	168269	93914
6418	168290	93884
6419	168312	93856
6420	168340	93831
6421	168374	93809
6422	168399	93782
6423	168428	93757
6424	168456	93732
6425	168483	93706
6426	168511	93681
6427	168539	93656
6428	168569	93632
6429	168603	93610
6430	168638	93588
6431	168667	93564
6432	168690	93536
6433	168714	93508
6434	168736	93480
6435	168759	93452
6436	168785	93426
6437	168815	93401
6438	168838	93373
6439	168866	93348
6440	168892	93322
6441	168915	93294
6442	168938	93266
6443	168965	93240
6444	168991	93213
6445	169013	93185
6446	169044	93161
6447	169069	93134
6448	169102	93112
6449	169128	93086
6450	169157	93061
6451	169183	93034
6452	169208	93008
6453	169230	92979
6454	169265	92958
6455	169294	92933
6456	169320	92907
6457	169349	92882
6458	169379	92858
6459	169405	92832
6460	169428	92804
6461	169452	92776
6462	169479	92750
6463	169503	92723
6464	169530	92697
6465	169553	92669
6466	169581	92644
6467	169606	92617
6468	169631	92590
6469	169656	92563
6470	169688	92540
6471	169716	92515
6472	169741	92488
6473	169765	92460
6474	169789	92433
6475	169818	92408
6476	169842	92381
6477	169866	92353
6478	169894	92328
6479	169918	92301
6480	169943	92274
6481	169968	92247
6482	169993	92220
6483	170016	92192
6484	170042	92166
6485	170072	92142
6486	170101	92117
6487	170131	92093
6488	170165	92071
6489	170194	92046
6490	170217	92018
6491	170239	91990
6492	170263	91962
6493	170289	91936
6494	170319	91912
6495	170342	91884
6496	170368	91858
6497	170396	91832
6498	170420	91805
6499	170443	91777
6500	170470	91751
6501	170499	91726
6502	170523	91699
6503	170548	91672
6504	170570	91644
6505	170597	91618
6506	170624	91592
6507	170679	91581
6508	170722	91564
6509	170773	91551
6510	170818	91534
6511	170841	91507
6512	170864	91479
6513	170887	91451
6514	170915	91425
6515	170948	91403
6516	170973	91376
6517	170997	91348
6518	171025	91323
6519	171049	91296
6520	171077	91271
6521	171105	91245
6522	171139	91223
6523	171170	91199
6524	171197	91174
6525	171223	91147
6526	171249	91121
6527	171271	91093
6528	171294	91064
6529	171316	91036
6530	171347	91012
6531	171377	90988
6532	171404	90962
6533	171427	90934
6534	171451	90907
6535	171475	90879
6536	171503	90854
6537	171532	90829
6538	171560	90804
6539	171586	90778
6540	171611	90751
6541	171639	90726
6542	171665	90699
6543	171691	90673
6544	171716	90646
6545	171745	90621
6546	171770	90594
6547	171799	90569
6548	171825	90543
6549	171848	90515
6550	171873	90488
6551	171902	90463
6552	171929	90438
6553	171952	90410
6554	171980	90384
6555	172003	90356
6556	172030	90331
6557	172061	90307
6558	172084	90279
6559	172114	90255
6560	172143	90230
6561	172169	90204
6562	172197	90178
6563	172224	90152
6564	172252	90127
6565	172276	90100
6566	172309	90077
6567	172339	90052
6568	172364	90026
6569	172387	89998
6570	172415	89972
6571	172441	89946
6572	172464	89918
6573	172492	89893
6574	172519	89867
6575	172546	89841
6576	172577	89818
6577	172601	89790
6578	172624	89762
6579	172656	89739
6580	172682	89712
